latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.5042152404,0.0052632999,12:14:25,29/7/2016,4,0,9.55,246,30.08,509.78,0,22
51.5042304992,0.0052400007,12:14:26,29/7/2016,4,0,4.56,239,30.57,509.76,0,22
51.5042495727,0.0052216,12:14:27,29/7/2016,4,49,27.19,474,30.57,517.69,0,22
51.5042572021,0.0052066001,12:14:28,29/7/2016,4,40,41.79,376,31.05,512,0,22
51.5042648315,0.0051933002,12:14:29,29/7/2016,5,49,39.47,329,31.05,513,0,22
51.5042724609,0.0051782999,12:14:30,29/7/2016,5,44,35,361,31.05,512.71,0,22
51.5042877197,0.0051633,12:14:31,29/7/2016,5,29,35.77,360,31.05,513.14,0,22
51.5042953491,0.0051499996,12:14:32,29/7/2016,5,45,37.64,351,31.05,512.86,0,22
51.5043067932,0.0051366,12:14:33,29/7/2016,4,40,37.38,371,31.05,512.68,0,22
51.5043144226,0.0051233005,12:14:34,29/7/2016,4,46,36.09,336,31.05,513.11,0,22
51.504322052,0.0051083002,12:14:35,29/7/2016,4,41,41.93,333,31.54,513.41,0,22
51.5043296813,0.0050916004,12:14:36,29/7/2016,4,47,38.55,348,31.54,512.92,0,22
51.5043373107,0.0050750007,12:14:37,29/7/2016,4,43,39.34,377,31.05,512.74,0,22
51.5043525695,0.0050600004,12:14:38,29/7/2016,4,40,41.01,360,31.54,513.16,0,22
51.5043601989,0.0050466003,12:14:39,29/7/2016,5,44,34.12,324,31.54,512.5,0,22
51.504371643,0.0050315999,12:14:40,29/7/2016,4,38,43.67,386,31.54,512.66,0,22
51.5043792724,0.0050166006,12:14:41,29/7/2016,5,51,40.48,343,31.54,512.62,0,22
51.5043945312,0.0050033001,12:14:42,29/7/2016,4,83,36.07,329,31.05,513.95,0,22
51.5044021606,0.0049899997,12:14:43,29/7/2016,5,50,41.09,336,31.05,512.75,0,22
51.50440979,0.0049766006,12:14:44,29/7/2016,5,44,38.03,362,31.54,512.35,0,22
51.5044174194,0.0049583001,12:14:45,29/7/2016,5,42,50.5,368,31.54,512.85,0,22
51.5044364929,0.00494,12:14:46,29/7/2016,5,50,42.78,344,31.54,512.61,0,22
51.5044441223,0.0049250001,12:14:47,29/7/2016,4,103,39.28,351,31.54,513.27,0,22
51.5044517517,0.0049082999,12:14:48,29/7/2016,4,51,43.91,333,32.03,512.46,1,23
51.5044670104,0.0048933,12:14:49,29/7/2016,4,36,40.46,341,31.54,512.7,0,23
51.5044670104,0.0048800001,12:14:50,29/7/2016,4,52,45.51,353,31.54,512.66,0,23
51.5044746398,0.0048666,12:14:51,29/7/2016,4,59,45.75,331,31.54,512.69,1,24
51.5044822692,0.0048533005,12:14:52,29/7/2016,5,37,44.52,348,31.54,513.02,0,24
51.5044937133,0.0048400001,12:14:53,29/7/2016,4,27,42.56,319,31.05,509.94,0,24
51.5045013427,0.0048233003,12:14:54,29/7/2016,4,37,42.8,446,31.05,516.06,0,24
51.5045089721,0.0048066,12:14:55,29/7/2016,4,36,43.06,367,31.54,512.47,0,24
51.5045166015,0.0047900004,12:14:56,29/7/2016,4,36,41.15,345,31.54,512.64,0,24
51.5045166015,0.0047733006,12:14:57,29/7/2016,5,37,33.53,361,31.54,512.58,0,24
51.5045242309,0.0047583003,12:14:58,29/7/2016,6,44,44.81,324,31.54,512.05,0,24
51.5045318603,0.0047416,12:14:59,29/7/2016,7,56,40.61,329,31.05,512.54,0,24
51.5045394897,0.0047266001,12:15:0,29/7/2016,7,42,34.52,359,31.05,513.44,0,24
51.5045509338,0.0047100005,12:15:1,29/7/2016,7,16,22.51,366,30.08,512.82,0,24
51.5045585632,0.0046899995,12:15:2,29/7/2016,7,23,21.19,337,30.08,511.53,0,24
51.5045661926,0.0046716003,12:15:3,29/7/2016,8,15,21.01,295,30.08,511.96,0,24
51.504573822,0.0046515998,12:15:4,29/7/2016,7,11,21.03,324,29.59,511.05,0,24
51.5045814514,0.0046316003,12:15:5,29/7/2016,8,13,18.4,338,29.59,511.75,0,24
51.5045890808,0.0046115999,12:15:6,29/7/2016,7,14,24.11,378,29.59,512.67,0,24
51.5045967102,0.0045900001,12:15:7,29/7/2016,8,20,20.23,327,29.59,511.21,0,24
51.5046043395,0.0045683002,12:15:8,29/7/2016,7,18,21.63,325,29.59,510.39,0,24
51.5046157836,0.004545,12:15:9,29/7/2016,5,37,35.43,324,29.59,511.5,0,24
51.504623413,0.0045233001,12:15:10,29/7/2016,5,24,30.74,300,29.59,511.67,0,24
51.5046310424,0.0045050001,12:15:11,29/7/2016,4,34,29.11,312,30.08,510.59,0,24
51.5046386718,0.0044883003,12:15:12,29/7/2016,4,10,25.84,328,30.08,511.02,0,24
51.5046539306,0.0044682998,12:15:13,29/7/2016,4,23,26.43,300,30.08,511.2,1,25
51.50466156,0.0044483003,12:15:14,29/7/2016,4,24,17.22,319,30.08,510.97,1,26
51.50466156,0.0044316,12:15:15,29/7/2016,4,10,13.24,255,30.08,510.62,0,26
51.5046730041,0.0044116001,12:15:16,29/7/2016,4,11,15.62,269,30.57,509.08,0,26
51.5046806335,0.0043916001,12:15:17,29/7/2016,4,6,18.65,332,30.08,511.46,0,26
51.5046958923,0.0043733,12:15:18,29/7/2016,5,14,14.9,322,30.57,510.83,0,26
51.5047035217,0.004355,12:15:19,29/7/2016,5,14,20.07,309,30.57,510.62,0,26
51.5047035217,0.0043365998,12:15:20,29/7/2016,4,16,23.38,295,30.08,511.31,0,26
51.5047111511,0.0043200001,12:15:21,29/7/2016,4,24,23.17,339,30.08,511.11,0,26
51.5047187805,0.0043033003,12:15:22,29/7/2016,5,21,16.42,320,30.08,510.92,0,26
51.5047264099,0.0042899999,12:15:23,29/7/2016,6,14,14.86,298,30.08,511.35,0,26
51.5047264099,0.0042733006,12:15:24,29/7/2016,6,17,14.24,336,30.08,510.99,0,26
51.504737854,0.0042550001,12:15:25,29/7/2016,6,10,13.1,334,30.08,510.88,0,26
51.5047454833,0.0042349996,12:15:26,29/7/2016,6,16,12.93,312,30.08,511.02,0,26
51.5047531127,0.0042150001,12:15:27,29/7/2016,5,12,13.95,295,30.08,511.01,0,26
51.5047531127,0.0041915998,12:15:28,29/7/2016,5,21,14.42,340,30.08,511.44,0,26
51.5047607421,0.0041716003,12:15:29,29/7/2016,5,24,24.95,327,30.08,511.37,0,26
51.5047683715,0.00415,12:15:30,29/7/2016,5,14,23.67,312,29.59,511.26,0,26
51.5047683715,0.0041282997,12:15:31,29/7/2016,5,9,16.92,327,29.59,511.99,0,26
51.5047760009,0.0041066002,12:15:32,29/7/2016,5,14,8.19,252,29.59,510.1,0,26
51.5047760009,0.0040833001,12:15:33,29/7/2016,5,1,12.5,260,29.59,509.94,0,26
51.5047836303,0.0040616002,12:15:34,29/7/2016,5,2,8.68,235,29.59,509.99,0,26
51.5047950744,0.0040399999,12:15:35,29/7/2016,5,1,10.08,312,29.1,511.77,0,26
51.5047950744,0.0040166001,12:15:36,29/7/2016,4,7,6.72,237,29.59,510.21,0,26
51.5047950744,0.0039949998,12:15:37,29/7/2016,4,1,9.94,286,29.59,511.77,0,26
51.5048027038,0.0039732999,12:15:38,29/7/2016,4,8,9.98,225,30.08,508.84,0,26
51.5048027038,0.0039516,12:15:39,29/7/2016,4,1,8.62,308,29.59,511.22,0,26
51.5048103332,0.0039316,12:15:40,29/7/2016,3,24,14.82,260,30.08,509.28,0,26
51.5048179626,0.0039150001,12:15:41,29/7/2016,4,21,17.01,286,30.08,510.74,0,26
51.5048179626,0.0038949999,12:15:42,29/7/2016,4,18,15.74,310,30.08,510.79,0,26
51.5048179626,0.0038716003,12:15:43,29/7/2016,4,19,22.41,335,30.08,511.16,0,26
51.504825592,0.0038482999,12:15:44,29/7/2016,4,9,15.49,291,30.08,511.17,0,26
51.504825592,0.0038266,12:15:45,29/7/2016,4,6,9.71,322,30.08,511.9,0,26
51.5048332214,0.0038066,12:15:46,29/7/2016,4,0,13.52,254,30.08,510.02,0,26
51.5048332214,0.0037849998,12:15:47,29/7/2016,4,28,13.46,226,30.08,509.6,0,26
51.5048408508,0.0037650003,12:15:48,29/7/2016,4,8,15.63,330,30.08,510.71,0,26
51.5048408508,0.0037450001,12:15:49,29/7/2016,4,5,17.28,331,30.08,511.14,0,26
51.5048408508,0.0037249999,12:15:50,29/7/2016,3,20,20.18,445,30.08,513.95,1,27
51.5048408508,0.0037050004,12:15:51,29/7/2016,4,10,16.6,309,30.08,511.28,0,27
51.5048484802,0.0036833,12:15:52,29/7/2016,4,16,12.51,333,30.08,511.16,0,27
51.5048484802,0.0036633002,12:15:53,29/7/2016,4,11,9.53,325,30.08,511.59,0,27
51.5048484802,0.0036433,12:15:54,29/7/2016,4,6,11.25,267,30.08,508.84,0,27
51.5048599243,0.003625,12:15:55,29/7/2016,4,11,7.17,298,30.08,510.93,0,27
51.5048599243,0.0036065998,12:15:56,29/7/2016,4,3,10.42,243,30.08,508.65,0,27
51.5048599243,0.0035883002,12:15:57,29/7/2016,4,1,5.94,245,30.08,510.14,0,27
51.5048675537,0.0035666,12:15:58,29/7/2016,4,4,10.55,233,30.57,509.49,0,27
51.5048675537,0.0035433001,12:15:59,29/7/2016,4,1,5.89,250,30.57,510.14,0,27
51.5048751831,0.0035200002,12:16:0,29/7/2016,4,1,9.93,245,30.57,509.64,0,27
51.5048751831,0.0034983003,12:16:1,29/7/2016,4,0,6.25,241,30.57,509.86,0,27
51.5048751831,0.0034783003,12:16:2,29/7/2016,4,4,10.78,244,30.57,509.96,0,27
51.5048751831,0.0034550004,12:16:3,29/7/2016,4,1,7.29,243,30.57,509.83,1,28
51.5048828125,0.0034332995,12:16:4,29/7/2016,4,5,15.53,299,30.57,512.21,0,28
51.5048828125,0.0034099998,12:16:5,29/7/2016,4,7,9.47,258,31.05,508.75,0,28
51.5048904418,0.0033850002,12:16:6,29/7/2016,4,2,10.53,294,30.57,512.08,0,28
51.5048904418,0.0033632998,12:16:7,29/7/2016,4,16,11.06,246,31.05,508.35,0,28
51.5048904418,0.0033450002,12:16:8,29/7/2016,4,0,9.68,279,30.57,511.68,0,28
51.5048904418,0.0033233001,12:16:9,29/7/2016,4,6,7.23,231,31.05,508.69,0,28
51.5048904418,0.0033000004,12:16:10,29/7/2016,4,1,5.2,253,30.57,510.04,0,28
51.5048904418,0.0032766003,12:16:11,29/7/2016,4,1,8.28,265,31.05,509.33,0,28
51.5048828125,0.0032533001,12:16:12,29/7/2016,4,6,5.63,241,31.05,510.19,0,28
51.5048828125,0.0032316002,12:16:13,29/7/2016,4,5,7.6,245,31.05,509.08,0,28
51.5048828125,0.0032083005,12:16:14,29/7/2016,4,5,9.55,251,31.05,509.71,0,28
51.5048828125,0.0031849999,12:16:15,29/7/2016,4,6,19.53,222,30.57,510.03,0,28
51.5048828125,0.0031633,12:16:16,29/7/2016,5,0,8.87,240,30.57,509.8,0,28
51.5048751831,0.0031416001,12:16:17,29/7/2016,5,5,7.69,276,30.57,511.22,0,28
51.5048751831,0.0031215999,12:16:18,29/7/2016,4,13,12.15,250,30.57,509.23,0,28
51.5048751831,0.0030999999,12:16:19,29/7/2016,4,21,13.56,318,30.57,510.46,0,28
51.5048751831,0.0030800004,12:16:20,29/7/2016,5,43,26.62,299,30.57,510.9,0,28
51.5048828125,0.0030583,12:16:21,29/7/2016,5,14,12.08,298,30.57,510.97,0,28
51.5048828125,0.0030350003,12:16:22,29/7/2016,5,12,15.21,300,30.57,511.01,0,28
51.5048828125,0.0030116,12:16:23,29/7/2016,4,25,34.98,260,30.08,510.29,0,28
51.5048828125,0.0029883003,12:16:24,29/7/2016,4,2,32.08,321,30.08,511.38,0,28
51.5048904418,0.0029632999,12:16:25,29/7/2016,4,0,7.95,253,30.08,510.1,0,28
51.5048904418,0.0029433,12:16:26,29/7/2016,4,0,13.47,245,30.08,508.94,1,29
51.5048904418,0.0029265999,12:16:27,29/7/2016,4,14,9.47,255,30.08,510.27,0,29
51.5048904418,0.0029049997,12:16:28,29/7/2016,4,0,10.7,277,30.08,509.9,0,29
51.5048904418,0.0028816003,12:16:29,29/7/2016,4,0,10.11,243,29.59,509.94,0,29
51.5048904418,0.0028565999,12:16:30,29/7/2016,4,1,8.54,307,30.08,510.82,0,29
51.5048904418,0.0028316001,12:16:31,29/7/2016,4,6,8.41,251,30.08,508.88,0,29
51.5048904418,0.0028066003,12:16:32,29/7/2016,4,18,9.08,291,30.08,511.59,0,29
51.5048904418,0.0027815999,12:16:33,29/7/2016,4,9,19.38,249,30.57,509.5,0,29
51.5048980712,0.0027600002,12:16:34,29/7/2016,4,3,12.87,316,30.08,511.7,0,29
51.5048904418,0.0027383003,12:16:35,29/7/2016,4,4,18.45,249,30.08,508.54,0,29
51.5048904418,0.0027166004,12:16:36,29/7/2016,4,0,5.53,242,30.08,510.18,0,29
51.5048904418,0.0026933002,12:16:37,29/7/2016,4,5,9.37,245,30.08,509.37,0,29
51.5048904418,0.00267,12:16:38,29/7/2016,4,2,9.25,239,30.08,509.85,0,29
51.5048904418,0.0026483001,12:16:39,29/7/2016,4,4,10.25,218,30.08,509.43,0,29
51.5048904418,0.002625,12:16:40,29/7/2016,4,1,5.95,240,30.57,509.8,0,29
51.5048904418,0.0026016001,12:16:41,29/7/2016,4,7,10.05,238,30.57,509.92,0,29
51.5048904418,0.0025800001,12:16:42,29/7/2016,4,2,6.68,245,30.57,510.14,0,29
51.5048828125,0.0025566,12:16:43,29/7/2016,4,1,6.36,295,30.57,511.19,0,29
51.5048828125,0.002535,12:16:44,29/7/2016,4,4,7.62,237,31.05,508.77,0,29
51.5048751831,0.0025116002,12:16:45,29/7/2016,4,2,7.38,365,30.57,512.83,0,29
51.5048751831,0.0024900002,12:16:46,29/7/2016,5,7,9.83,272,30.57,508.98,0,29
51.5048751831,0.0024666001,12:16:47,29/7/2016,5,0,6.58,257,30.57,510.32,0,29
51.5048675537,0.0024433002,12:16:48,29/7/2016,6,0,9.55,236,30.57,509.54,0,29
51.5048675537,0.0024215998,12:16:49,29/7/2016,6,0,5.25,266,30.08,510.03,0,29
51.5048675537,0.0023983001,12:16:50,29/7/2016,5,0,9.1,242,30.08,509.57,0,29
51.5048675537,0.0023766002,12:16:51,29/7/2016,5,4,7.39,246,30.08,509.87,0,29
51.5048599243,0.0023550002,12:16:52,29/7/2016,4,15,10.27,254,30.57,509.8,0,29
51.5048599243,0.0023332998,12:16:53,29/7/2016,4,0,6.05,246,30.57,509.62,0,29
51.5048599243,0.0023115999,12:16:54,29/7/2016,4,22,9.58,310,30.57,512.03,0,29
51.5048484802,0.0022916002,12:16:55,29/7/2016,4,2,6.54,242,30.57,508.77,0,29
51.5048484802,0.0022732999,12:16:56,29/7/2016,4,0,8.84,339,30.57,512.33,0,29
51.5048408508,0.0022550001,12:16:57,29/7/2016,4,10,10.46,245,30.57,508.9,0,29
51.5048332214,0.0022349998,12:16:58,29/7/2016,4,0,8.83,298,30.57,511.99,0,29
51.5048332214,0.0022165999,12:16:59,29/7/2016,4,13,8.17,240,31.05,508.6,0,29
51.504825592,0.0022,12:17:0,29/7/2016,5,0,6.79,259,30.57,510.15,0,29
51.5048103332,0.0021833,12:17:1,29/7/2016,5,3,9.29,250,30.57,509.53,0,29
51.5048027038,0.0021665999,12:17:2,29/7/2016,6,5,9.99,245,30.57,508.45,0,29
51.5047950744,0.0021516001,12:17:3,29/7/2016,7,15,14.59,306,30.57,511.46,0,29
51.5047836303,0.0021383001,12:17:4,29/7/2016,7,14,17.54,329,30.08,511.23,0,29
51.5047683715,0.0021266002,12:17:5,29/7/2016,8,13,15.96,326,29.59,511.01,0,29
51.5047607421,0.0021183001,12:17:6,29/7/2016,7,23,13,312,29.59,510.44,0,29
51.5047454833,0.0021115999,12:17:7,29/7/2016,7,6,16.07,286,29.59,510.67,0,29
51.5047264099,0.0021050002,12:17:8,29/7/2016,7,2,11.06,306,29.59,510.93,0,29
51.5047111511,0.0020966,12:17:9,29/7/2016,7,7,11.15,327,29.59,511.15,0,29
51.5047035217,0.0020833001,12:17:10,29/7/2016,7,12,11.08,280,29.59,509,0,29
51.5046958923,0.0020699999,12:17:11,29/7/2016,7,0,11.23,319,29.1,512.3,1,30
51.5046806335,0.0020566,12:17:12,29/7/2016,7,2,5.19,244,29.1,509.73,0,30
51.5046730041,0.0020399999,12:17:13,29/7/2016,7,0,10.33,303,29.1,511.91,0,30
51.50466156,0.0020265998,12:17:14,29/7/2016,7,12,5.52,252,29.1,509.57,0,30
51.5046539306,0.0020132999,12:17:15,29/7/2016,7,19,10.23,317,29.1,512.45,0,30
51.5046386718,0.0020000002,12:17:16,29/7/2016,7,6,7.25,253,29.1,507.88,0,30
51.5046310424,0.0019850001,12:17:17,29/7/2016,7,13,9.48,287,29.1,511.86,0,30
51.5046310424,0.0019632997,12:17:18,29/7/2016,6,7,6.14,241,29.1,508.58,0,30
51.504623413,0.00194,12:17:19,29/7/2016,6,0,5.77,239,29.1,510.23,0,30
51.5046157836,0.0019216001,12:17:20,29/7/2016,6,9,12.21,259,29.1,509.03,0,30
51.5046157836,0.0019016,12:17:21,29/7/2016,7,0,5.14,244,29.1,509.55,0,30
51.5046043395,0.0018832999,12:17:22,29/7/2016,7,1,11.49,232,29.1,508.63,0,30
51.5046043395,0.0018633001,12:17:23,29/7/2016,7,2,5.98,245,29.1,509.92,0,30
51.5046043395,0.0018433,12:17:24,29/7/2016,6,3,22.13,231,29.1,508.92,0,30
51.5045967102,0.0018183,12:17:25,29/7/2016,5,36,11.24,244,28.61,509.92,0,30
51.5045890808,0.0017983001,12:17:26,29/7/2016,4,36,29.75,250,28.61,508.96,0,30
51.5045890808,0.0017765999,12:17:27,29/7/2016,4,18,21.09,217,28.61,509.49,0,30
51.5045814514,0.0017549998,12:17:28,29/7/2016,4,20,24.71,298,28.61,509.62,0,30
51.5045814514,0.0017333001,12:17:29,29/7/2016,4,1,12.02,239,28.61,510.25,0,30
51.5045814514,0.0017115998,12:17:30,29/7/2016,4,8,11.26,236,28.61,508.53,0,30
51.504573822,0.0016883001,12:17:31,29/7/2016,4,0,7.69,283,28.61,511.91,0,30
51.5045661926,0.0016699999,12:17:32,29/7/2016,4,7,7.87,230,29.1,508.58,0,30
51.5045661926,0.001645,12:17:33,29/7/2016,4,1,5.18,241,28.61,509.98,0,30
51.5045585632,0.0016216001,12:17:34,29/7/2016,4,1,6.55,240,29.1,509.4,0,30
51.5045585632,0.0015999999,12:17:35,29/7/2016,4,0,4.87,247,29.1,509.36,0,30
51.5045509338,0.0015782999,12:17:36,29/7/2016,4,0,9.7,253,29.1,509.86,0,30
51.5045394897,0.0015566,12:17:37,29/7/2016,4,0,5.61,239,29.59,509.63,0,30
51.5045318603,0.001535,12:17:38,29/7/2016,4,0,11.6,241,29.59,509.6,0,30
51.5045318603,0.0015149999,12:17:39,29/7/2016,4,4,6.7,246,29.59,509.59,0,30
51.5045242309,0.0014966,12:17:40,29/7/2016,4,3,14.82,237,29.59,509.18,0,30
51.5045166015,0.0014782999,12:17:41,29/7/2016,5,0,9.62,431,29.59,513.8,0,30
51.5045166015,0.001455,12:17:42,29/7/2016,4,0,10.23,346,29.59,512.52,0,30
51.5045089721,0.0014333,12:17:43,29/7/2016,3,1,4.75,229,30.08,509.51,0,30
51.5045013427,0.0014116001,12:17:44,29/7/2016,4,4,10.32,245,29.59,510.05,0,30
51.5045013427,0.0013916001,12:17:45,29/7/2016,4,25,13.78,233,29.59,509.27,0,30
51.5044937133,0.0013700001,12:17:46,29/7/2016,4,74,27.92,241,29.59,509.92,0,30
51.5044822692,0.00135,12:17:47,29/7/2016,4,5,29.45,285,29.59,510.38,0,30
51.5044822692,0.0013266,12:17:48,29/7/2016,4,3,73.47,374,29.59,510.2,0,30
51.5044746398,0.0013033001,12:17:49,29/7/2016,4,22,30.45,261,29.59,509.96,0,30
51.5044670104,0.0012815999,12:17:50,29/7/2016,3,36,35.26,225,29.59,508.64,0,30
51.5044593811,0.0012616,12:17:51,29/7/2016,4,12,35.46,337,30.08,512.58,0,30
51.5044593811,0.00124,12:17:52,29/7/2016,4,12,21.34,326,30.08,510.57,0,30
51.5044517517,0.0012183001,12:17:53,29/7/2016,4,9,20.55,316,30.08,510.44,0,30
51.5044441223,0.001195,12:17:54,29/7/2016,4,9,22.76,304,30.08,510.9,0,30
51.5044441223,0.0011749999,12:17:55,29/7/2016,4,23,19.1,267,30.08,510.83,0,30
51.5044364929,0.00115,12:17:56,29/7/2016,4,16,21.19,357,30.08,511.38,0,30
51.5044288635,0.0011266,12:17:57,29/7/2016,4,16,16.95,327,30.08,511.35,0,30
51.5044288635,0.0011032999,12:17:58,29/7/2016,5,7,14.25,303,30.08,511.15,0,30
51.5044288635,0.00108,12:17:59,29/7/2016,5,8,14.6,333,30.08,510.87,0,30
51.5044174194,0.0010616,12:18:0,29/7/2016,5,18,13.82,340,30.08,510.69,0,30
51.50440979,0.0010433,12:18:1,29/7/2016,6,7,14.1,319,30.08,511.34,0,30
51.5044021606,0.0010199999,12:18:2,29/7/2016,6,23,13.46,290,30.08,510.9,0,30
51.5044021606,0.0009982999,12:18:3,29/7/2016,7,0,9.33,255,29.59,512.39,0,30
51.5043945312,0.0009782999,12:18:4,29/7/2016,7,5,6.92,248,29.59,510.05,0,30
51.5043869018,0.000955,12:18:5,29/7/2016,7,6,9.82,251,29.59,510.6,0,30
51.5043792724,0.0009383001,12:18:6,29/7/2016,7,2,9.64,251,29.1,509.98,0,30
51.504371643,0.0009216001,12:18:7,29/7/2016,7,1,7.71,244,29.1,510.35,0,30
51.504371643,0.0009033,12:18:8,29/7/2016,7,8,7.56,252,29.1,509.6,0,30
51.5043601989,0.0008866001,12:18:9,29/7/2016,7,31,31.42,269,29.1,509.94,0,30
51.5043525695,0.0008699999,12:18:10,29/7/2016,7,9,34.02,315,28.61,511.04,0,30
51.5043373107,0.0008533,12:18:11,29/7/2016,8,0,11.33,297,28.61,510.89,0,30
51.5043296813,0.0008333,12:18:12,29/7/2016,8,0,9.15,249,28.61,510.61,0,30
51.504322052,0.0008116,12:18:13,29/7/2016,8,5,18.96,276,28.61,510.69,0,30
51.5043144226,0.00079,12:18:14,29/7/2016,9,4,11.7,323,28.13,510.48,0,30
51.5043067932,0.00077,12:18:15,29/7/2016,8,3,10.77,294,28.13,511.01,0,30
51.5042953491,0.0007516001,12:18:16,29/7/2016,9,0,12.08,276,28.13,510.51,0,30
51.5042800903,0.0007316,12:18:17,29/7/2016,9,0,9.99,268,28.13,510.04,0,30
51.5042724609,0.0007183001,12:18:18,29/7/2016,10,8,14.29,253,28.13,507.67,0,30
51.5042648315,0.0006983,12:18:19,29/7/2016,10,1,11.79,238,28.13,509.91,0,30
51.5042572021,0.0006883001,12:18:20,29/7/2016,9,132,17.88,255,27.15,509.22,0,30
51.5042495727,0.0006666001,12:18:21,29/7/2016,9,0,19.54,281,27.64,510.14,0,30
51.5042495727,0.00065,12:18:22,29/7/2016,10,0,12.71,262,27.64,510.58,0,30
51.5042495727,0.0006266,12:18:23,29/7/2016,11,22,22.77,245,27.15,509.87,0,30
51.5042381286,0.0006050001,12:18:24,29/7/2016,17,1,10.3,258,27.64,509.95,0,30
51.5042381286,0.0006016001,12:18:25,29/7/2016,19,4,15.76,245,27.64,509.91,0,30
51.5042304992,0.0005916,12:18:26,29/7/2016,22,36,13.62,235,26.17,510.35,0,30
51.5042381286,0.0005783,12:18:27,29/7/2016,21,4,11.27,289,27.15,510.22,0,30
51.5042381286,0.00056,12:18:28,29/7/2016,16,0,13.03,295,27.15,510.78,0,30
51.5042381286,0.000545,12:18:29,29/7/2016,10,1,11.49,260,27.15,509.9,0,30
51.5042381286,0.0005283,12:18:30,29/7/2016,9,1,18.57,241,27.15,508.09,0,30
51.5042381286,0.0005066,12:18:31,29/7/2016,9,4,13.96,246,27.15,509.58,0,30
51.5042495727,0.00048,12:18:32,29/7/2016,9,0,23.02,335,27.64,512.85,0,30
51.5042495727,0.0004566,12:18:33,29/7/2016,8,21,16.43,255,27.15,510.6,0,30
51.5042572021,0.0004333,12:18:34,29/7/2016,9,8,17.21,273,27.15,511.09,0,30
51.5042648315,0.0004083001,12:18:35,29/7/2016,9,44,44.02,253,27.15,510.42,0,30
51.5042572021,0.0003850001,12:18:36,29/7/2016,9,9,29.33,429,27.15,512.56,0,30
51.5042495727,0.000365,12:18:37,29/7/2016,9,11,16.88,319,27.15,511.87,0,30
51.5042381286,0.0003416,12:18:38,29/7/2016,9,1,28.16,256,27.15,509.86,0,30
51.5042495727,0.000305,12:18:39,29/7/2016,10,7,24.68,437,27.15,514.66,0,30
51.5042572021,0.000275,12:18:40,29/7/2016,9,11,17.46,287,27.15,510.52,0,30
51.5042572021,0.0002433,12:18:41,29/7/2016,9,1,16.77,271,26.66,510.39,0,30
51.5042572021,0.0002166,12:18:42,29/7/2016,9,0,16.07,342,26.66,513.48,0,30
51.5042495727,0.0001916,12:18:43,29/7/2016,9,0,15.47,243,26.66,510.4,0,30
51.5042381286,0.0001683,12:18:44,29/7/2016,10,0,21.01,336,26.66,513.42,0,30
51.5042304992,0.000145,12:18:45,29/7/2016,10,5,13.23,274,26.66,509.81,0,30
51.5042228698,0.0001233,12:18:46,29/7/2016,10,0,14.98,342,26.66,511.24,1,31
51.5042228698,0.0001016,12:18:47,29/7/2016,10,89,39.48,262,26.66,510.04,0,31
51.5042152404,0.0000833,12:18:48,29/7/2016,10,19,41.32,269,26.66,509.67,0,31
51.504207611,0.000065,12:18:49,29/7/2016,10,23,16.55,314,26.17,510.24,0,31
51.5041999816,0.0000466,12:18:50,29/7/2016,10,47,37.74,297,26.66,511.22,0,31
51.5041923522,0.0000316,12:18:51,29/7/2016,10,11,21.32,338,26.66,510.55,0,31
51.5041847229,0.0000183,12:18:52,29/7/2016,10,12,32.2,330,26.66,510.93,0,31
51.5041732788,0.0000066,12:18:53,29/7/2016,10,16,37.25,294,26.17,511.08,0,31
51.5041656494,-0.0000016,12:18:54,29/7/2016,10,49,18.45,335,26.17,512.66,0,31
51.50415802,-0.0000166,12:18:55,29/7/2016,10,76,27.96,345,26.17,511.48,0,31
51.5041503906,-0.0000233,12:18:56,29/7/2016,11,14,30.85,352,26.17,511.49,0,31
51.5041427612,-0.0000316,12:18:57,29/7/2016,10,73,26.16,292,26.17,510.13,0,31
51.5041275024,-0.0000433,12:18:58,29/7/2016,10,75,42.66,343,25.68,513.16,0,31
51.5041160583,-0.0000533,12:18:59,29/7/2016,10,7,38.44,314,25.68,511.82,0,31
51.5041084289,-0.0000716,12:19:0,29/7/2016,10,14,32.23,314,25.68,510.81,0,31
51.5041007995,-0.0000833,12:19:1,29/7/2016,10,11,24.32,269,25.68,510.18,0,31
51.5040931701,-0.0001,12:19:2,29/7/2016,9,21,22.03,252,25.2,510.25,0,31
51.5040855407,-0.000115,12:19:3,29/7/2016,9,36,15.03,276,26.17,510.44,0,31
51.5040779113,-0.000135,12:19:4,29/7/2016,5,35,21.12,340,25.68,513.58,0,31
51.5040702819,-0.0001533,12:19:5,29/7/2016,4,4,11.04,281,26.17,510.31,0,31
51.5040512084,-0.0001683,12:19:6,29/7/2016,5,23,15.64,337,26.17,512.36,0,31
51.5040359497,-0.000185,12:19:7,29/7/2016,5,8,8.72,247,26.66,509.25,0,31
51.5040283203,-0.0002016,12:19:8,29/7/2016,5,0,12.45,342,26.17,512.33,0,31
51.5040206909,-0.0002216,12:19:9,29/7/2016,5,4,11.7,287,26.66,508.64,0,31
51.5040130615,-0.0002416,12:19:10,29/7/2016,5,17,16.92,283,27.15,510.6,0,31
51.5040054321,-0.0002566,12:19:11,29/7/2016,5,12,17.35,343,27.15,511.1,0,31
