latitude,longitude,time,date,light,temperature,people,people cumulative
51.4997482299,0.0068365998,10:14:12,25/9/2017,24,31.05,0,60
51.4997482299,0.0068365998,10:14:12,25/9/2017,25,33.98,0,60
51.4997329711,0.0068550004,10:14:13,25/9/2017,23,31.05,0,60
51.4997329711,0.0068550004,10:14:13,25/9/2017,24,33.50,0,60
51.4997215270,0.0068700003,10:14:14,25/9/2017,23,31.05,0,60
51.4997215270,0.0068700003,10:14:14,25/9/2017,24,33.98,0,60
51.4997138977,0.0068816003,10:14:15,25/9/2017,24,31.05,0,60
51.4997138977,0.0068816003,10:14:15,25/9/2017,24,33.98,0,60
51.4996986389,0.0068882999,10:14:16,25/9/2017,23,31.05,0,60
51.4996986389,0.0068882999,10:14:16,25/9/2017,25,33.98,0,60
51.4996910095,0.0069000000,10:14:17,25/9/2017,25,31.05,0,60
51.4996910095,0.0069000000,10:14:17,25/9/2017,25,33.98,0,60
51.4996833801,0.0069149999,10:14:18,25/9/2017,24,31.05,0,60
51.4996833801,0.0069149999,10:14:18,25/9/2017,25,33.50,0,60
51.4996681213,0.0069250001,10:14:19,25/9/2017,24,31.05,0,60
51.4996681213,0.0069250001,10:14:19,25/9/2017,25,33.50,0,60
51.4996566772,0.0069366006,10:14:20,25/9/2017,23,31.05,0,60
51.4996566772,0.0069366006,10:14:20,25/9/2017,24,33.98,0,60
51.4996414184,0.0069483003,10:14:21,25/9/2017,23,31.05,0,60
51.4996414184,0.0069483003,10:14:21,25/9/2017,23,32.52,0,60
51.4996337890,0.0069650006,10:14:22,25/9/2017,22,29.59,0,60
51.4996337890,0.0069650006,10:14:22,25/9/2017,23,32.03,0,60
51.4996185302,0.0069816007,10:14:23,25/9/2017,22,29.59,0,60
51.4996185302,0.0069816007,10:14:23,25/9/2017,23,32.03,0,60
51.4996109008,0.0069983000,10:14:24,25/9/2017,23,29.59,0,60
51.4996109008,0.0069983000,10:14:24,25/9/2017,23,32.03,0,60
51.4995918273,0.0070132999,10:14:25,25/9/2017,23,29.59,0,60
51.4995918273,0.0070132999,10:14:25,25/9/2017,24,32.52,0,60
51.4995841979,0.0070250005,10:14:26,25/9/2017,22,29.59,0,60
51.4995841979,0.0070250005,10:14:26,25/9/2017,23,32.52,0,60
51.4995689392,0.0070400004,10:14:27,25/9/2017,22,29.59,0,60
51.4995689392,0.0070400004,10:14:27,25/9/2017,23,32.52,0,60
51.4995536804,0.0070550003,10:14:28,25/9/2017,23,29.59,0,60
51.4995536804,0.0070550003,10:14:28,25/9/2017,24,32.52,0,60
51.4995346069,0.0070715999,10:14:29,25/9/2017,23,29.59,0,60
51.4995346069,0.0070715999,10:14:29,25/9/2017,24,32.03,0,60
51.4995269775,0.0070850009,10:14:30,25/9/2017,23,29.59,1,61
51.4995269775,0.0070850009,10:14:30,25/9/2017,23,32.03,0,61
51.4995117187,0.0070933008,10:14:31,25/9/2017,22,31.05,0,61
51.4995117187,0.0070933008,10:14:31,25/9/2017,23,33.98,0,61
51.4994964599,0.0070983004,10:14:32,25/9/2017,23,30.08,0,61
51.4994964599,0.0070983004,10:14:32,25/9/2017,25,32.52,0,61
51.4994773864,0.0070983004,10:14:33,25/9/2017,25,29.59,0,61
51.4994773864,0.0070983004,10:14:33,25/9/2017,26,32.52,0,61
51.4994621276,0.0070966005,10:14:34,25/9/2017,28,30.08,0,61
51.4994621276,0.0070966005,10:14:34,25/9/2017,28,32.52,0,61
51.4994544982,0.0070900011,10:14:35,25/9/2017,31,29.59,0,61
51.4994544982,0.0070900011,10:14:35,25/9/2017,31,32.52,0,61
51.4994392395,0.0070850009,10:14:36,25/9/2017,30,30.08,0,61
51.4994392395,0.0070850009,10:14:36,25/9/2017,30,32.52,0,61
51.4994239807,0.0070815992,10:14:37,25/9/2017,28,30.08,0,61
51.4994239807,0.0070815992,10:14:37,25/9/2017,29,32.52,0,61
51.4994049072,0.0070832996,10:14:38,25/9/2017,26,30.08,0,61
51.4994049072,0.0070832996,10:14:38,25/9/2017,27,32.52,0,61
51.4993896484,0.0070900011,10:14:39,25/9/2017,24,29.59,0,61
51.4993896484,0.0070900011,10:14:39,25/9/2017,25,32.52,0,61
51.4993820190,0.0071000003,10:14:40,25/9/2017,24,29.59,0,61
51.4993820190,0.0071000003,10:14:40,25/9/2017,25,32.52,0,61
51.4993743896,0.0071133003,10:14:41,25/9/2017,23,30.08,1,62
51.4993743896,0.0071133003,10:14:41,25/9/2017,25,32.52,0,62
51.4993667602,0.0071266002,10:14:42,25/9/2017,23,30.08,0,62
51.4993667602,0.0071266002,10:14:42,25/9/2017,24,32.52,0,62
51.4993476867,0.0071399998,10:14:43,25/9/2017,24,30.08,0,62
51.4993476867,0.0071399998,10:14:43,25/9/2017,24,33.01,0,62
51.4993400573,0.0071565999,10:14:44,25/9/2017,23,30.08,0,62
51.4993400573,0.0071565999,10:14:44,25/9/2017,24,32.52,0,62
51.4993247985,0.0071683001,10:14:45,25/9/2017,23,30.08,0,62
51.4993247985,0.0071683001,10:14:45,25/9/2017,24,33.01,0,62
51.4993171691,0.0071799998,10:14:46,25/9/2017,22,30.08,0,62
51.4993171691,0.0071799998,10:14:46,25/9/2017,23,33.01,0,62
51.4993019104,0.0071933002,10:14:47,25/9/2017,22,30.08,0,62
51.4993019104,0.0071933002,10:14:47,25/9/2017,23,33.01,0,62
51.4992904663,0.0072050004,10:14:48,25/9/2017,22,30.08,0,62
51.4992904663,0.0072050004,10:14:48,25/9/2017,23,33.01,0,62
51.4992828369,0.0072183008,10:14:49,25/9/2017,22,30.57,0,62
51.4992828369,0.0072183008,10:14:49,25/9/2017,23,33.01,0,62
51.4992675781,0.0072283005,10:14:50,25/9/2017,22,30.57,0,62
51.4992675781,0.0072283005,10:14:50,25/9/2017,23,33.01,0,62
51.4992599487,0.0072400002,10:14:51,25/9/2017,22,30.08,0,62
51.4992599487,0.0072400002,10:14:51,25/9/2017,23,33.01,0,62
51.4992446899,0.0072516002,10:14:52,25/9/2017,23,30.57,0,62
51.4992446899,0.0072516002,10:14:52,25/9/2017,23,33.01,0,62
51.4992332458,0.0072650003,10:14:53,25/9/2017,22,30.08,0,62
51.4992332458,0.0072650003,10:14:53,25/9/2017,23,33.01,0,62
51.4992256164,0.0072816009,10:14:54,25/9/2017,23,30.08,0,62
51.4992256164,0.0072816009,10:14:54,25/9/2017,23,33.01,0,62
51.4992103576,0.0072982997,10:14:55,25/9/2017,23,30.57,0,62
51.4992103576,0.0072982997,10:14:55,25/9/2017,24,33.50,0,62
51.4991950988,0.0073099999,10:14:56,25/9/2017,23,30.08,0,62
51.4991950988,0.0073099999,10:14:56,25/9/2017,23,33.01,0,62
51.4991874694,0.0073233008,10:14:57,25/9/2017,23,30.08,0,62
51.4991874694,0.0073233008,10:14:57,25/9/2017,24,33.01,0,62
51.4991683959,0.0073383002,10:14:58,25/9/2017,24,30.08,0,62
51.4991683959,0.0073383002,10:14:58,25/9/2017,25,33.01,0,62
51.4991607666,0.0073549995,10:14:59,25/9/2017,25,30.08,0,62
51.4991607666,0.0073549995,10:14:59,25/9/2017,26,33.01,0,62
51.4991531372,0.0073683013,10:15:0,25/9/2017,26,30.57,0,62
51.4991531372,0.0073683013,10:15:0,25/9/2017,27,33.01,0,62
51.4991455078,0.0073800001,10:15:1,25/9/2017,27,30.08,0,62
51.4991455078,0.0073800001,10:15:1,25/9/2017,28,33.01,0,62
51.4991302490,0.0073933000,10:15:2,25/9/2017,29,30.08,0,62
51.4991302490,0.0073933000,10:15:2,25/9/2017,30,33.01,0,62
51.4991226196,0.0074050002,10:15:3,25/9/2017,31,30.57,0,62
51.4991226196,0.0074050002,10:15:3,25/9/2017,32,33.01,0,62
51.4991111755,0.0074166002,10:15:4,25/9/2017,32,30.08,0,62
51.4991111755,0.0074166002,10:15:4,25/9/2017,33,33.01,0,62
51.4991035461,0.0074266004,10:15:5,25/9/2017,28,30.08,1,63
51.4991035461,0.0074266004,10:15:5,25/9/2017,29,33.01,0,63
51.4990959167,0.0074366002,10:15:6,25/9/2017,26,30.08,0,63
51.4990959167,0.0074366002,10:15:6,25/9/2017,27,33.01,0,63
51.4990882873,0.0074483003,10:15:7,25/9/2017,26,30.57,0,63
51.4990882873,0.0074483003,10:15:7,25/9/2017,27,33.01,0,63
51.4990730285,0.0074616007,10:15:8,25/9/2017,28,30.08,0,63
51.4990730285,0.0074616007,10:15:8,25/9/2017,28,33.01,0,63
51.4990653991,0.0074750003,10:15:9,25/9/2017,27,30.57,0,63
51.4990653991,0.0074750003,10:15:9,25/9/2017,27,33.01,0,63
51.4990577697,0.0074865999,10:15:10,25/9/2017,26,30.57,0,63
51.4990577697,0.0074865999,10:15:10,25/9/2017,27,33.01,0,63
51.4990386962,0.0075016012,10:15:11,25/9/2017,26,30.57,0,63
51.4990386962,0.0075016012,10:15:11,25/9/2017,27,33.01,0,63
51.4990234375,0.0075150003,10:15:12,25/9/2017,26,30.57,1,64
51.4990234375,0.0075150003,10:15:12,25/9/2017,27,33.01,0,64
51.4990158081,0.0075282998,10:15:13,25/9/2017,26,30.57,0,64
51.4990158081,0.0075282998,10:15:13,25/9/2017,27,33.01,0,64
51.4990081787,0.0075400009,10:15:14,25/9/2017,24,30.57,0,64
51.4990081787,0.0075400009,10:15:14,25/9/2017,25,33.50,0,64
51.4990005493,0.0075533003,10:15:15,25/9/2017,23,30.57,0,64
51.4990005493,0.0075533003,10:15:15,25/9/2017,24,33.50,0,64
51.4989814758,0.0075650000,10:15:16,25/9/2017,23,30.57,0,64
51.4989814758,0.0075650000,10:15:16,25/9/2017,23,33.01,0,64
51.4989738464,0.0075766000,10:15:17,25/9/2017,23,30.57,0,64
51.4989738464,0.0075766000,10:15:17,25/9/2017,23,33.01,0,64
51.4989585876,0.0075933008,10:15:18,25/9/2017,23,30.57,0,64
51.4989585876,0.0075933008,10:15:18,25/9/2017,24,33.50,0,64
51.4989433288,0.0076115999,10:15:19,25/9/2017,23,30.57,0,64
51.4989433288,0.0076115999,10:15:19,25/9/2017,24,33.50,0,64
51.4989356994,0.0076300001,10:15:20,25/9/2017,23,30.57,0,64
51.4989356994,0.0076300001,10:15:20,25/9/2017,24,33.50,0,64
51.4989166259,0.0076433000,10:15:21,25/9/2017,23,30.57,0,64
51.4989166259,0.0076433000,10:15:21,25/9/2017,25,33.50,0,64
51.4989013671,0.0076565990,10:15:22,25/9/2017,23,30.57,0,64
51.4989013671,0.0076565990,10:15:22,25/9/2017,24,33.50,0,64
51.4988937377,0.0076700000,10:15:23,25/9/2017,23,30.57,0,64
51.4988937377,0.0076700000,10:15:23,25/9/2017,23,33.50,0,64
51.4988861083,0.0076849994,10:15:24,25/9/2017,22,30.57,0,64
51.4988861083,0.0076849994,10:15:24,25/9/2017,23,33.50,0,64
51.4988670349,0.0077000007,10:15:25,25/9/2017,23,31.05,0,64
51.4988670349,0.0077000007,10:15:25,25/9/2017,23,34.47,0,64
51.4988594055,0.0077150001,10:15:26,25/9/2017,23,31.05,0,64
51.4988594055,0.0077150001,10:15:26,25/9/2017,25,33.98,0,64
51.4988441467,0.0077266006,10:15:27,25/9/2017,26,31.05,0,64
51.4988441467,0.0077266006,10:15:27,25/9/2017,27,33.50,0,64
51.4988365173,0.0077399997,10:15:28,25/9/2017,30,30.57,0,64
51.4988365173,0.0077399997,10:15:28,25/9/2017,32,33.98,0,64
51.4988212585,0.0077516007,10:15:29,25/9/2017,40,31.05,0,64
51.4988212585,0.0077516007,10:15:29,25/9/2017,40,33.50,0,64
51.4988136291,0.0077650003,10:15:30,25/9/2017,35,31.05,0,64
51.4988136291,0.0077650003,10:15:30,25/9/2017,34,33.50,0,64
51.4987945556,0.0077799997,10:15:31,25/9/2017,29,31.05,0,64
51.4987945556,0.0077799997,10:15:31,25/9/2017,30,33.50,0,64
51.4987869262,0.0077950000,10:15:32,25/9/2017,26,30.57,1,65
51.4987869262,0.0077950000,10:15:32,25/9/2017,27,33.50,0,65
51.4987716674,0.0078065996,10:15:33,25/9/2017,27,31.05,0,65
51.4987716674,0.0078065996,10:15:33,25/9/2017,27,33.50,0,65
51.4987640380,0.0078183002,10:15:34,25/9/2017,27,31.05,0,65
51.4987640380,0.0078183002,10:15:34,25/9/2017,28,33.50,0,65
51.4987564086,0.0078316001,10:15:35,25/9/2017,27,31.05,0,65
51.4987564086,0.0078316001,10:15:35,25/9/2017,28,33.50,0,65
51.4987449645,0.0078482999,10:15:36,25/9/2017,27,31.05,0,65
51.4987449645,0.0078482999,10:15:36,25/9/2017,28,33.50,0,65
51.4987373352,0.0078615999,10:15:37,25/9/2017,29,31.05,0,65
51.4987373352,0.0078615999,10:15:37,25/9/2017,29,33.98,0,65
51.4987220764,0.0078750000,10:15:38,25/9/2017,28,31.05,0,65
51.4987220764,0.0078750000,10:15:38,25/9/2017,29,33.01,0,65
51.4987068176,0.0078866004,10:15:39,25/9/2017,28,30.57,0,65
51.4987068176,0.0078866004,10:15:39,25/9/2017,28,33.50,0,65
51.4986991882,0.0078983001,10:15:40,25/9/2017,27,31.05,0,65
51.4986991882,0.0078983001,10:15:40,25/9/2017,28,33.98,0,65
51.4986915588,0.0079116001,10:15:41,25/9/2017,28,31.05,0,65
51.4986915588,0.0079116001,10:15:41,25/9/2017,29,33.50,0,65
51.4986724853,0.0079283003,10:15:42,25/9/2017,28,31.05,0,65
51.4986724853,0.0079283003,10:15:42,25/9/2017,29,33.50,0,65
51.4986648559,0.0079433012,10:15:43,25/9/2017,27,31.05,0,65
51.4986648559,0.0079433012,10:15:43,25/9/2017,28,33.50,0,65
51.4986495971,0.0079566001,10:15:44,25/9/2017,25,31.05,0,65
51.4986495971,0.0079566001,10:15:44,25/9/2017,25,33.50,0,65
51.4986419677,0.0079682998,10:15:45,25/9/2017,23,31.05,0,65
51.4986419677,0.0079682998,10:15:45,25/9/2017,24,33.50,0,65
51.4986228942,0.0079815998,10:15:46,25/9/2017,22,31.05,0,65
51.4986228942,0.0079815998,10:15:46,25/9/2017,23,33.50,0,65
51.4986076354,0.0079950003,10:15:47,25/9/2017,22,31.05,0,65
51.4986076354,0.0079950003,10:15:47,25/9/2017,23,33.50,0,65
51.4986000061,0.0080100002,10:15:48,25/9/2017,22,31.05,0,65
51.4986000061,0.0080100002,10:15:48,25/9/2017,23,33.98,0,65
51.4985847473,0.0080233001,10:15:49,25/9/2017,23,31.05,0,65
51.4985847473,0.0080233001,10:15:49,25/9/2017,23,33.50,0,65
51.4985771179,0.0080383005,10:15:50,25/9/2017,23,31.05,0,65
51.4985771179,0.0080383005,10:15:50,25/9/2017,24,33.50,0,65
51.4985580444,0.0080500011,10:15:51,25/9/2017,24,31.05,0,65
51.4985580444,0.0080500011,10:15:51,25/9/2017,25,33.50,0,65
51.4985504150,0.0080650005,10:15:52,25/9/2017,25,31.05,0,65
51.4985504150,0.0080650005,10:15:52,25/9/2017,26,33.50,0,65
51.4985351562,0.0080783004,10:15:53,25/9/2017,27,31.05,0,65
51.4985351562,0.0080783004,10:15:53,25/9/2017,28,33.50,0,65
51.4985275268,0.0080916004,10:15:54,25/9/2017,32,31.05,0,65
51.4985275268,0.0080916004,10:15:54,25/9/2017,33,33.98,0,65
51.4985198974,0.0081050004,10:15:55,25/9/2017,36,31.05,0,65
51.4985198974,0.0081050004,10:15:55,25/9/2017,36,33.98,0,65
51.4985008239,0.0081166000,10:15:56,25/9/2017,34,31.05,0,65
51.4985008239,0.0081166000,10:15:56,25/9/2017,34,33.98,0,65
51.4984931945,0.0081316003,10:15:57,25/9/2017,29,31.05,0,65
51.4984931945,0.0081316003,10:15:57,25/9/2017,29,33.98,0,65
51.4984779357,0.0081416006,10:15:58,25/9/2017,28,31.05,0,65
51.4984779357,0.0081416006,10:15:58,25/9/2017,29,33.50,0,65
51.4984703063,0.0081566009,10:15:59,25/9/2017,32,31.54,0,65
51.4984703063,0.0081566009,10:15:59,25/9/2017,33,33.50,0,65
51.4984626770,0.0081683006,10:16:0,25/9/2017,31,31.05,0,65
51.4984626770,0.0081683006,10:16:0,25/9/2017,31,33.50,0,65
51.4984474182,0.0081800003,10:16:1,25/9/2017,27,31.05,0,65
51.4984474182,0.0081800003,10:16:1,25/9/2017,28,33.50,0,65
51.4984283447,0.0081916007,10:16:2,25/9/2017,25,31.05,0,65
51.4984283447,0.0081916007,10:16:2,25/9/2017,26,33.98,0,65
51.4984207153,0.0082033004,10:16:3,25/9/2017,26,31.05,0,65
51.4984207153,0.0082033004,10:16:3,25/9/2017,27,33.50,0,65
51.4984054565,0.0082149991,10:16:4,25/9/2017,27,31.05,1,66
51.4984054565,0.0082149991,10:16:4,25/9/2017,28,33.50,0,66
51.4983978271,0.0082283010,10:16:5,25/9/2017,26,31.05,2,68
51.4983978271,0.0082283010,10:16:5,25/9/2017,27,33.50,0,68
51.4983901977,0.0082416000,10:16:6,25/9/2017,25,31.05,0,68
51.4983901977,0.0082416000,10:16:6,25/9/2017,26,33.98,0,68
51.4983711242,0.0082550001,10:16:7,25/9/2017,24,31.54,0,68
51.4983711242,0.0082550001,10:16:7,25/9/2017,25,33.50,0,68
51.4983558654,0.0082683000,10:16:8,25/9/2017,25,31.05,0,68
51.4983558654,0.0082683000,10:16:8,25/9/2017,25,33.98,0,68
51.4983482360,0.0082816009,10:16:9,25/9/2017,24,31.05,0,68
51.4983482360,0.0082816009,10:16:9,25/9/2017,25,33.98,0,68
51.4983406066,0.0082933006,10:16:10,25/9/2017,25,31.05,0,68
51.4983406066,0.0082933006,10:16:10,25/9/2017,25,33.98,0,68
51.4983329772,0.0083050003,10:16:11,25/9/2017,26,31.05,0,68
51.4983329772,0.0083050003,10:16:11,25/9/2017,26,33.98,0,68
51.4983139038,0.0083199996,10:16:12,25/9/2017,27,31.05,0,68
51.4983139038,0.0083199996,10:16:12,25/9/2017,28,33.98,0,68
51.4982986450,0.0083350000,10:16:13,25/9/2017,28,31.05,0,68
51.4982986450,0.0083350000,10:16:13,25/9/2017,28,33.98,0,68
51.4982910156,0.0083449993,10:16:14,25/9/2017,28,31.05,0,68
51.4982910156,0.0083449993,10:16:14,25/9/2017,28,33.98,0,68
51.4982757568,0.0083583002,10:16:15,25/9/2017,26,31.05,0,68
51.4982757568,0.0083583002,10:16:15,25/9/2017,27,33.98,0,68
51.4982681274,0.0083733005,10:16:16,25/9/2017,26,31.54,1,69
51.4982681274,0.0083733005,10:16:16,25/9/2017,27,33.98,0,69
51.4982566833,0.0083882999,10:16:17,25/9/2017,26,31.54,0,69
51.4982566833,0.0083882999,10:16:17,25/9/2017,27,33.98,0,69
51.4982414245,0.0083999996,10:16:18,25/9/2017,26,31.54,0,69
51.4982414245,0.0083999996,10:16:18,25/9/2017,27,33.98,0,69
51.4982337951,0.0084116001,10:16:19,25/9/2017,27,31.54,0,69
51.4982337951,0.0084116001,10:16:19,25/9/2017,28,33.98,0,69
51.4982185363,0.0084232997,10:16:20,25/9/2017,29,31.54,0,69
51.4982185363,0.0084232997,10:16:20,25/9/2017,30,33.98,0,69
51.4982109069,0.0084366016,10:16:21,25/9/2017,32,31.54,0,69
51.4982109069,0.0084366016,10:16:21,25/9/2017,33,33.98,0,69
51.4982032775,0.0084465999,10:16:22,25/9/2017,39,31.54,0,69
51.4982032775,0.0084465999,10:16:22,25/9/2017,41,33.98,0,69
51.4981918334,0.0084600000,10:16:23,25/9/2017,43,31.54,0,69
51.4981918334,0.0084600000,10:16:23,25/9/2017,44,33.98,0,69
51.4981842041,0.0084732999,10:16:24,25/9/2017,47,31.54,0,69
51.4981842041,0.0084732999,10:16:24,25/9/2017,47,33.98,0,69
51.4981765747,0.0084833011,10:16:25,25/9/2017,40,31.54,0,69
51.4981765747,0.0084833011,10:16:25,25/9/2017,39,33.98,0,69
51.4981689453,0.0084933004,10:16:26,25/9/2017,35,31.05,0,69
51.4981689453,0.0084933004,10:16:26,25/9/2017,36,33.98,0,69
51.4981536865,0.0085050010,10:16:27,25/9/2017,33,31.05,0,69
51.4981536865,0.0085050010,10:16:27,25/9/2017,34,33.98,0,69
51.4981536865,0.0085166006,10:16:28,25/9/2017,34,31.05,0,69
51.4981536865,0.0085166006,10:16:28,25/9/2017,35,33.98,0,69
51.4981460571,0.0085283002,10:16:29,25/9/2017,34,31.05,0,69
51.4981460571,0.0085283002,10:16:29,25/9/2017,34,33.98,0,69
51.4981269836,0.0085400009,10:16:30,25/9/2017,31,31.05,0,69
51.4981269836,0.0085400009,10:16:30,25/9/2017,32,33.98,0,69
51.4981269836,0.0085500001,10:16:31,25/9/2017,29,31.54,0,69
51.4981269836,0.0085500001,10:16:31,25/9/2017,30,33.98,0,69
51.4981117248,0.0085632991,10:16:32,25/9/2017,27,31.54,0,69
51.4981117248,0.0085632991,10:16:32,25/9/2017,27,33.98,0,69
51.4981040954,0.0085750007,10:16:33,25/9/2017,25,31.54,0,69
51.4981040954,0.0085750007,10:16:33,25/9/2017,26,33.98,0,69
51.4980964660,0.0085882997,10:16:34,25/9/2017,26,31.54,0,69
51.4980964660,0.0085882997,10:16:34,25/9/2017,27,33.98,0,69
51.4980888366,0.0086000003,10:16:35,25/9/2017,26,31.54,0,69
51.4980888366,0.0086000003,10:16:35,25/9/2017,27,34.47,0,69
51.4980697631,0.0086116008,10:16:36,25/9/2017,28,31.54,0,69
51.4980697631,0.0086116008,10:16:36,25/9/2017,29,33.98,0,69
51.4980621337,0.0086250009,10:16:37,25/9/2017,30,31.54,0,69
51.4980621337,0.0086250009,10:16:37,25/9/2017,31,34.47,0,69
51.4980545043,0.0086350002,10:16:38,25/9/2017,34,31.54,0,69
51.4980545043,0.0086350002,10:16:38,25/9/2017,34,34.47,0,69
51.4980392456,0.0086416006,10:16:39,25/9/2017,34,31.54,0,69
51.4980392456,0.0086416006,10:16:39,25/9/2017,34,33.98,0,69
51.4980316162,0.0086550006,10:16:40,25/9/2017,29,31.54,0,69
51.4980316162,0.0086550006,10:16:40,25/9/2017,29,33.98,0,69
51.4980125427,0.0086666011,10:16:41,25/9/2017,27,31.54,0,69
51.4980125427,0.0086666011,10:16:41,25/9/2017,28,33.98,0,69
51.4979972839,0.0086766004,10:16:42,25/9/2017,26,31.54,0,69
51.4979972839,0.0086766004,10:16:42,25/9/2017,27,34.47,0,69
51.4979896545,0.0086883001,10:16:43,25/9/2017,26,31.54,0,69
51.4979896545,0.0086883001,10:16:43,25/9/2017,27,33.98,0,69
51.4979743957,0.0086966009,10:16:44,25/9/2017,28,31.05,0,69
51.4979743957,0.0086966009,10:16:44,25/9/2017,29,34.47,0,69
51.4979667663,0.0087033004,10:16:45,25/9/2017,29,31.54,0,69
51.4979667663,0.0087033004,10:16:45,25/9/2017,31,34.47,0,69
51.4979476928,0.0087066001,10:16:46,25/9/2017,33,31.54,0,69
51.4979476928,0.0087066001,10:16:46,25/9/2017,34,33.98,0,69
51.4979400634,0.0087150011,10:16:47,25/9/2017,33,31.54,0,69
51.4979400634,0.0087150011,10:16:47,25/9/2017,34,34.47,0,69
51.4979324340,0.0087233009,10:16:48,25/9/2017,37,32.03,0,69
51.4979324340,0.0087233009,10:16:48,25/9/2017,37,34.47,0,69
51.4979248046,0.0087316007,10:16:49,25/9/2017,39,31.54,0,69
51.4979248046,0.0087316007,10:16:49,25/9/2017,39,34.47,0,69
51.4979171752,0.0087433004,10:16:50,25/9/2017,38,31.54,0,69
51.4979171752,0.0087433004,10:16:50,25/9/2017,39,34.47,0,69
51.4979095458,0.0087533006,10:16:51,25/9/2017,33,31.54,0,69
51.4979095458,0.0087533006,10:16:51,25/9/2017,34,34.47,0,69
51.4979019165,0.0087650003,10:16:52,25/9/2017,30,31.54,0,69
51.4979019165,0.0087650003,10:16:52,25/9/2017,31,34.96,0,69
51.4978904724,0.0087750005,10:16:53,25/9/2017,26,31.54,0,69
51.4978904724,0.0087750005,10:16:53,25/9/2017,27,34.47,0,69
51.4978752136,0.0087883005,10:16:54,25/9/2017,24,31.54,1,70
51.4978752136,0.0087883005,10:16:54,25/9/2017,24,34.47,0,70
51.4978599548,0.0088032999,10:16:55,25/9/2017,23,31.54,0,70
51.4978599548,0.0088032999,10:16:55,25/9/2017,24,34.47,0,70
51.4978523254,0.0088150014,10:16:56,25/9/2017,22,31.54,0,70
51.4978523254,0.0088150014,10:16:56,25/9/2017,23,34.47,0,70
51.4978370666,0.0088250007,10:16:57,25/9/2017,22,31.54,0,70
51.4978370666,0.0088250007,10:16:57,25/9/2017,23,34.47,0,70
51.4978256225,0.0088382997,10:16:58,25/9/2017,22,31.54,0,70
51.4978256225,0.0088382997,10:16:58,25/9/2017,23,34.47,0,70
51.4978179931,0.0088516006,10:16:59,25/9/2017,23,32.03,0,70
51.4978179931,0.0088516006,10:16:59,25/9/2017,24,34.47,0,70
51.4978027343,0.0088649997,10:17:0,25/9/2017,23,32.03,0,70
51.4978027343,0.0088649997,10:17:0,25/9/2017,24,34.47,0,70
51.4977951049,0.0088800010,10:17:1,25/9/2017,24,32.03,0,70
51.4977951049,0.0088800010,10:17:1,25/9/2017,24,34.47,0,70
51.4977874755,0.0088933000,10:17:2,25/9/2017,26,32.03,0,70
51.4977874755,0.0088933000,10:17:2,25/9/2017,27,34.47,0,70
51.4977798461,0.0089083013,10:17:3,25/9/2017,33,32.03,0,70
51.4977798461,0.0089083013,10:17:3,25/9/2017,34,34.47,0,70
51.4977684020,0.0089216003,10:17:4,25/9/2017,46,32.03,0,70
51.4977684020,0.0089216003,10:17:4,25/9/2017,47,34.47,0,70
51.4977531433,0.0089350013,10:17:5,25/9/2017,66,32.03,0,70
51.4977531433,0.0089350013,10:17:5,25/9/2017,68,34.47,0,70
51.4977455139,0.0089466009,10:17:6,25/9/2017,78,32.03,0,70
51.4977455139,0.0089466009,10:17:6,25/9/2017,78,34.47,0,70
51.4977378845,0.0089566001,10:17:7,25/9/2017,63,32.03,0,70
51.4977378845,0.0089566001,10:17:7,25/9/2017,63,34.47,0,70
51.4977226257,0.0089665994,10:17:8,25/9/2017,68,32.03,0,70
51.4977226257,0.0089665994,10:17:8,25/9/2017,69,34.47,0,70
51.4977149963,0.0089783010,10:17:9,25/9/2017,94,31.54,0,70
51.4977149963,0.0089783010,10:17:9,25/9/2017,97,34.47,0,70
51.4977035522,0.0089866008,10:17:10,25/9/2017,113,31.54,0,70
51.4977035522,0.0089866008,10:17:10,25/9/2017,110,34.47,0,70
51.4976959228,0.0089966001,10:17:11,25/9/2017,77,31.54,0,70
51.4976959228,0.0089966001,10:17:11,25/9/2017,76,34.47,0,70
51.4976882934,0.0090066013,10:17:12,25/9/2017,50,31.54,0,70
51.4976882934,0.0090066013,10:17:12,25/9/2017,50,34.47,0,70
51.4976882934,0.0090166006,10:17:13,25/9/2017,43,31.54,0,70
51.4976882934,0.0090166006,10:17:13,25/9/2017,43,34.47,0,70
51.4976806640,0.0090283002,10:17:14,25/9/2017,33,32.03,0,70
51.4976806640,0.0090283002,10:17:14,25/9/2017,33,34.47,0,70
