$GPRMC,123703.000,A,5130.1825,N,00000.3833,E,1.13,82.62,220616,,,A*54,51.5030441284,0.0063882999,12:37:3,22/6/2016,15,39,37.53,348,26.66,514.95,0,5
$GPRMC,123704.000,A,5130.1827,N,00000.3840,E,1.35,70.84,220616,,,A*54,51.5030441284,0.0063999996,12:37:4,22/6/2016,15,43,39.50,306,26.66,513.88,0,5
$GPRMC,123705.000,A,5130.1825,N,00000.3848,E,1.06,39.07,220616,,,A*59,51.5030441284,0.0064133000,12:37:5,22/6/2016,15,50,37.24,346,26.17,517.18,0,5
$GPRMC,123706.000,A,5130.1824,N,00000.3855,E,1.39,69.52,220616,,,A*5E,51.5030441284,0.0064249997,12:37:6,22/6/2016,15,35,40.69,342,26.66,515.06,0,5
$GPRMC,123707.000,A,5130.1824,N,00000.3864,E,1.56,77.89,220616,,,A*5D,51.5030441284,0.0064400005,12:37:7,22/6/2016,15,26,38.29,304,26.66,513.21,0,5
$GPRMC,123708.000,A,5130.1824,N,00000.3877,E,2.43,87.15,220616,,,A*5D,51.5030441284,0.0064616003,12:37:8,22/6/2016,15,58,37.48,326,26.66,519.05,0,5
$GPRMC,123709.000,A,5130.1822,N,00000.3887,E,1.66,88.61,220616,,,A*5D,51.5030364990,0.0064783005,12:37:9,22/6/2016,15,37,38.68,338,26.66,517.52,0,5
$GPRMC,123710.000,A,5130.1820,N,00000.3895,E,1.44,92.81,220616,,,A*51,51.5030364990,0.0064916009,12:37:10,22/6/2016,16,24,42.74,335,27.15,517.36,0,5
$GPRMC,123711.000,A,5130.1818,N,00000.3903,E,1.72,96.51,220616,,,A*59,51.5030288696,0.0065050001,12:37:11,22/6/2016,16,21,33.50,321,26.66,510.84,0,5
$GPRMC,123712.000,A,5130.1815,N,00000.3911,E,1.61,102.42,220616,,,A*68,51.5030288696,0.0065182995,12:37:12,22/6/2016,15,35,39.00,325,26.66,517.31,0,5
$GPRMC,123713.000,A,5130.1812,N,00000.3918,E,1.62,109.90,220616,,,A*60,51.5030174255,0.0065299997,12:37:13,22/6/2016,15,48,37.52,337,27.15,515.42,0,5
$GPRMC,123714.000,A,5130.1810,N,00000.3926,E,1.92,105.44,220616,,,A*62,51.5030174255,0.0065433001,12:37:14,22/6/2016,14,42,41.71,304,27.15,458.57,1,6
$GPRMC,123715.000,A,5130.1807,N,00000.3936,E,1.97,108.54,220616,,,A*6D,51.5030097961,0.0065600004,12:37:15,22/6/2016,15,45,40.71,333,27.15,514.23,0,6
